assunto;nome;fase;projetista;path;tipo_doc;obra;trecho;codigo;materia;materia_num;pagina;revisao;rev_num;rev_suf;revisao_status;tipo_arquivo
Projeto de Desapropriação;DE-SPM00021D-115.117-925-D01/004;Fase 3;CANHEDO;CANHEDO/FASE 03/11-Desapropriação/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-D01_004.R1a.pdf;DE;SPM00021D;115.117;925;D;01;004;R1a;1;a;NOVO;pdf
Memorial descritivo de Desapropriação;MD-SPM00021D-115.117-925-D01/001;Fase 3;CANHEDO;CANHEDO/FASE 03/11-Desapropriação/DOCUMENTOS REVISADOS/MD-SPM00021D-115.117-925-D01_001.R1a.docx;MD;SPM00021D;115.117;925;D;01;001;R1a;1;a;NOVO;docx
Memorial descritivo de Desapropriação;MD-SPM00021D-115.117-925-D01/001;Fase 3;CANHEDO;CANHEDO/FASE 03/11-Desapropriação/DOCUMENTOS REVISADOS/MD-SPM00021D-115.117-925-D01_001.R1a.pdf;MD;SPM00021D;115.117;925;D;01;001;R1a;1;a;NOVO;pdf
Projeto de Desvio de Tráfego - Etapa 1;DE-SPM00021D-115.117-925-L07/001;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_001.R1a.dwg;DE;SPM00021D;115.117;925;L;07;001;R1a;1;a;DESATUALIZADO;dwg
Projeto de Desvio de Tráfego - Etapa 1;DE-SPM00021D-115.117-925-L07/001;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_001.R1a.pdf;DE;SPM00021D;115.117;925;L;07;001;R1a;1;a;DESATUALIZADO;pdf
Projeto de Desvio de Tráfego - Etapa 1;DE-SPM00021D-115.117-925-L07/002;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_002.R1a.dwg;DE;SPM00021D;115.117;925;L;07;002;R1a;1;a;DESATUALIZADO;dwg
Projeto de Desvio de Tráfego - Etapa 1;DE-SPM00021D-115.117-925-L07/002;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_002.R1a.pdf;DE;SPM00021D;115.117;925;L;07;002;R1a;1;a;DESATUALIZADO;pdf
Projeto de Desvio de Tráfego - Etapa 1;DE-SPM00021D-115.117-925-L07/003;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_003.R1a.dwg;DE;SPM00021D;115.117;925;L;07;003;R1a;1;a;DESATUALIZADO;dwg
Projeto de Desvio de Tráfego - Etapa 1;DE-SPM00021D-115.117-925-L07/003;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_003.R1a.pdf;DE;SPM00021D;115.117;925;L;07;003;R1a;1;a;DESATUALIZADO;pdf
Projeto de Desvio de Tráfego - Etapa 2;DE-SPM00021D-115.117-925-L07/004;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_004.R1a.dwg;DE;SPM00021D;115.117;925;L;07;004;R1a;1;a;DESATUALIZADO;dwg
Projeto de Desvio de Tráfego - Etapa 2;DE-SPM00021D-115.117-925-L07/004;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_004.R1a.pdf;DE;SPM00021D;115.117;925;L;07;004;R1a;1;a;DESATUALIZADO;pdf
Projeto de Desvio de Tráfego - Etapa 2;DE-SPM00021D-115.117-925-L07/005;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_005.R1a.dwg;DE;SPM00021D;115.117;925;L;07;005;R1a;1;a;DESATUALIZADO;dwg
Projeto de Desvio de Tráfego - Etapa 2;DE-SPM00021D-115.117-925-L07/005;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_005.R1a.pdf;DE;SPM00021D;115.117;925;L;07;005;R1a;1;a;DESATUALIZADO;pdf
Projeto de Desvio de Tráfego - Etapa 2;DE-SPM00021D-115.117-925-L07/006;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_006.R1a.dwg;DE;SPM00021D;115.117;925;L;07;006;R1a;1;a;DESATUALIZADO;dwg
Projeto de Desvio de Tráfego - Etapa 2;DE-SPM00021D-115.117-925-L07/006;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_006.R1a.pdf;DE;SPM00021D;115.117;925;L;07;006;R1a;1;a;DESATUALIZADO;pdf
Projeto de Desvio de Tráfego - Etapa 3;DE-SPM00021D-115.117-925-L07/007;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_007.R1a.dwg;DE;SPM00021D;115.117;925;L;07;007;R1a;1;a;DESATUALIZADO;dwg
Projeto de Desvio de Tráfego - Etapa 3;DE-SPM00021D-115.117-925-L07/007;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_007.R1a.pdf;DE;SPM00021D;115.117;925;L;07;007;R1a;1;a;DESATUALIZADO;pdf
Projeto de Desvio de Tráfego - Etapa 4;DE-SPM00021D-115.117-925-L07/008;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_008.R1a.dwg;DE;SPM00021D;115.117;925;L;07;008;R1a;1;a;DESATUALIZADO;dwg
Projeto de Desvio de Tráfego - Etapa 4;DE-SPM00021D-115.117-925-L07/008;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_008.R1a.pdf;DE;SPM00021D;115.117;925;L;07;008;R1a;1;a;DESATUALIZADO;pdf
Projeto de Desvio de Tráfego - Etapa 4;DE-SPM00021D-115.117-925-L07/009;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_009.R1a.dwg;DE;SPM00021D;115.117;925;L;07;009;R1a;1;a;DESATUALIZADO;dwg
Projeto de Desvio de Tráfego - Etapa 4;DE-SPM00021D-115.117-925-L07/009;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_009.R1a.pdf;DE;SPM00021D;115.117;925;L;07;009;R1a;1;a;DESATUALIZADO;pdf
Projeto de Desvio de Tráfego - Etapa 5;DE-SPM00021D-115.117-925-L07/010;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_010.R1a.dwg;DE;SPM00021D;115.117;925;L;07;010;R1a;1;a;DESATUALIZADO;dwg
Projeto de Desvio de Tráfego - Etapa 5;DE-SPM00021D-115.117-925-L07/010;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_010.R1a.pdf;DE;SPM00021D;115.117;925;L;07;010;R1a;1;a;DESATUALIZADO;pdf
Projeto de Desvio de Tráfego - Detalhes;DE-SPM00021D-115.117-925-L07/011;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_011.R1a.dwg;DE;SPM00021D;115.117;925;L;07;011;R1a;1;a;DESATUALIZADO;dwg
Projeto de Desvio de Tráfego - Detalhes;DE-SPM00021D-115.117-925-L07/011;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/DE-SPM00021D-115.117-925-L07_011.R1a.pdf;DE;SPM00021D;115.117;925;L;07;011;R1a;1;a;DESATUALIZADO;pdf
Memorial descritivo do desvio de tráfego;MD-SPM00021D-115.117-925-L07/001;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/MD-SPM00021D-115.117-925-L07_001.R1a.docx;MD;SPM00021D;115.117;925;L;07;001;R1a;1;a;NOVO;docx
Memorial descritivo do desvio de tráfego;MD-SPM00021D-115.117-925-L07/001;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/DOCUMENTOS REVISADOS/MD-SPM00021D-115.117-925-L07_001.R1a.pdf;MD;SPM00021D;115.117;925;L;07;001;R1a;1;a;NOVO;pdf
Projeto de Desvio de Tráfego - Etapa 1;DE-SPM00021D-115.117-925-L07/001;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_001.R2a.dwg;DE;SPM00021D;115.117;925;L;07;001;R2a;2;a;NOVO;dwg
Projeto de Desvio de Tráfego - Etapa 1;DE-SPM00021D-115.117-925-L07/001;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_001.R2a.pdf;DE;SPM00021D;115.117;925;L;07;001;R2a;2;a;NOVO;pdf
Projeto de Desvio de Tráfego - Etapa 1;DE-SPM00021D-115.117-925-L07/002;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_002.R2a.dwg;DE;SPM00021D;115.117;925;L;07;002;R2a;2;a;NOVO;dwg
Projeto de Desvio de Tráfego - Etapa 1;DE-SPM00021D-115.117-925-L07/002;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_002.R2a.pdf;DE;SPM00021D;115.117;925;L;07;002;R2a;2;a;NOVO;pdf
Projeto de Desvio de Tráfego - Etapa 1;DE-SPM00021D-115.117-925-L07/003;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_003.R2a.dwg;DE;SPM00021D;115.117;925;L;07;003;R2a;2;a;NOVO;dwg
Projeto de Desvio de Tráfego - Etapa 1;DE-SPM00021D-115.117-925-L07/003;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_003.R2a.pdf;DE;SPM00021D;115.117;925;L;07;003;R2a;2;a;NOVO;pdf
Projeto de Desvio de Tráfego - Etapa 2;DE-SPM00021D-115.117-925-L07/004;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_004.R2a.dwg;DE;SPM00021D;115.117;925;L;07;004;R2a;2;a;NOVO;dwg
Projeto de Desvio de Tráfego - Etapa 2;DE-SPM00021D-115.117-925-L07/004;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_004.R2a.pdf;DE;SPM00021D;115.117;925;L;07;004;R2a;2;a;NOVO;pdf
Projeto de Desvio de Tráfego - Etapa 2;DE-SPM00021D-115.117-925-L07/005;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_005.R2a.dwg;DE;SPM00021D;115.117;925;L;07;005;R2a;2;a;NOVO;dwg
Projeto de Desvio de Tráfego - Etapa 2;DE-SPM00021D-115.117-925-L07/005;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_005.R2a.pdf;DE;SPM00021D;115.117;925;L;07;005;R2a;2;a;NOVO;pdf
Projeto de Desvio de Tráfego - Etapa 2;DE-SPM00021D-115.117-925-L07/006;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_006.R2a.dwg;DE;SPM00021D;115.117;925;L;07;006;R2a;2;a;NOVO;dwg
Projeto de Desvio de Tráfego - Etapa 2;DE-SPM00021D-115.117-925-L07/006;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_006.R2a.pdf;DE;SPM00021D;115.117;925;L;07;006;R2a;2;a;NOVO;pdf
Projeto de Desvio de Tráfego - Etapa 3;DE-SPM00021D-115.117-925-L07/007;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_007.R2a.dwg;DE;SPM00021D;115.117;925;L;07;007;R2a;2;a;NOVO;dwg
Projeto de Desvio de Tráfego - Etapa 3;DE-SPM00021D-115.117-925-L07/007;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_007.R2a.pdf;DE;SPM00021D;115.117;925;L;07;007;R2a;2;a;NOVO;pdf
Projeto de Desvio de Tráfego - Etapa 4;DE-SPM00021D-115.117-925-L07/008;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_008.R2a.dwg;DE;SPM00021D;115.117;925;L;07;008;R2a;2;a;NOVO;dwg
Projeto de Desvio de Tráfego - Etapa 4;DE-SPM00021D-115.117-925-L07/008;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_008.R2a.pdf;DE;SPM00021D;115.117;925;L;07;008;R2a;2;a;NOVO;pdf
Projeto de Desvio de Tráfego - Etapa 4;DE-SPM00021D-115.117-925-L07/009;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_009.R2a.dwg;DE;SPM00021D;115.117;925;L;07;009;R2a;2;a;NOVO;dwg
Projeto de Desvio de Tráfego - Etapa 4;DE-SPM00021D-115.117-925-L07/009;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_009.R2a.pdf;DE;SPM00021D;115.117;925;L;07;009;R2a;2;a;NOVO;pdf
Projeto de Desvio de Tráfego - Etapa 5;DE-SPM00021D-115.117-925-L07/010;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_010.R2a.dwg;DE;SPM00021D;115.117;925;L;07;010;R2a;2;a;NOVO;dwg
Projeto de Desvio de Tráfego - Etapa 5;DE-SPM00021D-115.117-925-L07/010;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_010.R2a.pdf;DE;SPM00021D;115.117;925;L;07;010;R2a;2;a;NOVO;pdf
Projeto de Desvio de Tráfego - Detalhes;DE-SPM00021D-115.117-925-L07/011;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_011.R2a.dwg;DE;SPM00021D;115.117;925;L;07;011;R2a;2;a;NOVO;dwg
Projeto de Desvio de Tráfego - Detalhes;DE-SPM00021D-115.117-925-L07/011;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_011.R2a.pdf;DE;SPM00021D;115.117;925;L;07;011;R2a;2;a;NOVO;pdf
;DE-SPM00021D-115.117-925-L07/012;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_012.R0a.dwg;DE;SPM00021D;115.117;925;L;07;012;R0a;0;a;NOVO;dwg
;DE-SPM00021D-115.117-925-L07/012;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_012.R0a.pdf;DE;SPM00021D;115.117;925;L;07;012;R0a;0;a;NOVO;pdf
;DE-SPM00021D-115.117-925-L07/013;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_013.R0a.dwg;DE;SPM00021D;115.117;925;L;07;013;R0a;0;a;NOVO;dwg
;DE-SPM00021D-115.117-925-L07/013;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_013.R0a.pdf;DE;SPM00021D;115.117;925;L;07;013;R0a;0;a;NOVO;pdf
;DE-SPM00021D-115.117-925-L07/014;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_014.R0a.dwg;DE;SPM00021D;115.117;925;L;07;014;R0a;0;a;NOVO;dwg
;DE-SPM00021D-115.117-925-L07/014;Fase 3;CANHEDO;CANHEDO/FASE 03/12-Projeto de Desvio de Tráfego/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-L07_014.R0a.pdf;DE;SPM00021D;115.117;925;L;07;014;R0a;0;a;NOVO;pdf
;DE-SPM00021D-115.117-925-S14/001;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Paisagismo/PROJETOS/DE-SPM00021D-115.117-925-S14_001.R0a.dwg;DE;SPM00021D;115.117;925;S;14;001;R0a;0;a;DESATUALIZADO;dwg
;DE-SPM00021D-115.117-925-S14/001;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Paisagismo/PROJETOS/DE-SPM00021D-115.117-925-S14_001.R0a.pdf;DE;SPM00021D;115.117;925;S;14;001;R0a;0;a;DESATUALIZADO;pdf
;DE-SPM00021D-115.117-925-S14/002;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Paisagismo/PROJETOS/DE-SPM00021D-115.117-925-S14_002.R0a.dwg;DE;SPM00021D;115.117;925;S;14;002;R0a;0;a;DESATUALIZADO;dwg
;DE-SPM00021D-115.117-925-S14/002;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Paisagismo/PROJETOS/DE-SPM00021D-115.117-925-S14_002.R0a.pdf;DE;SPM00021D;115.117;925;S;14;002;R0a;0;a;DESATUALIZADO;pdf
;DE-SPM00021D-115.117-925-S14/003;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Paisagismo/PROJETOS/DE-SPM00021D-115.117-925-S14_003.R0a.dwg;DE;SPM00021D;115.117;925;S;14;003;R0a;0;a;DESATUALIZADO;dwg
;DE-SPM00021D-115.117-925-S14/003;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Paisagismo/PROJETOS/DE-SPM00021D-115.117-925-S14_003.R0a.pdf;DE;SPM00021D;115.117;925;S;14;003;R0a;0;a;DESATUALIZADO;pdf
;MD-SPM00021D-115.117-925-S14/001;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Paisagismo/PROJETOS/MD-SPM00021D-115.117-925-S14_001.R1a.docx;MD;SPM00021D;115.117;925;S;14;001;R1a;1;a;NOVO;docx
;MD-SPM00021D-115.117-925-S14/001;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Paisagismo/PROJETOS/MD-SPM00021D-115.117-925-S14_001.R1a.pdf;MD;SPM00021D;115.117;925;S;14;001;R1a;1;a;NOVO;pdf
;DE-SPM00021D-115.117-925-S14/001;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Projeto de Paisagismo/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-S14_001.R1a.dwg;DE;SPM00021D;115.117;925;S;14;001;R1a;1;a;NOVO;dwg
;DE-SPM00021D-115.117-925-S14/001;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Projeto de Paisagismo/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-S14_001.R1a.pdf;DE;SPM00021D;115.117;925;S;14;001;R1a;1;a;NOVO;pdf
;DE-SPM00021D-115.117-925-S14/002;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Projeto de Paisagismo/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-S14_002.R1a.dwg;DE;SPM00021D;115.117;925;S;14;002;R1a;1;a;NOVO;dwg
;DE-SPM00021D-115.117-925-S14/002;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Projeto de Paisagismo/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-S14_002.R1a.pdf;DE;SPM00021D;115.117;925;S;14;002;R1a;1;a;NOVO;pdf
;DE-SPM00021D-115.117-925-S14/003;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Projeto de Paisagismo/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-S14_003.R1a.dwg;DE;SPM00021D;115.117;925;S;14;003;R1a;1;a;NOVO;dwg
;DE-SPM00021D-115.117-925-S14/003;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Projeto de Paisagismo/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-S14_003.R1a.pdf;DE;SPM00021D;115.117;925;S;14;003;R1a;1;a;NOVO;pdf
;DE-SPM00021D-115.117-925-S14/004;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Projeto de Paisagismo/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-S14_004.R0a.dwg;DE;SPM00021D;115.117;925;S;14;004;R0a;0;a;NOVO;dwg
;DE-SPM00021D-115.117-925-S14/004;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Projeto de Paisagismo/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-S14_004.R0a.pdf;DE;SPM00021D;115.117;925;S;14;004;R0a;0;a;NOVO;pdf
;MD-SPM00021D-115.117-925-S14/001;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Projeto de Paisagismo/REVISÃO - ESTUDO DE TRÁFEGO/MD-SPM00021D-115.117-925-S14_001.R1b.docx;MD;SPM00021D;115.117;925;S;14;001;R1b;1;b;NOVO;docx
;MD-SPM00021D-115.117-925-S14/001;Fase 3;CANHEDO;CANHEDO/FASE 03/16-Projeto de Paisagismo/REVISÃO - ESTUDO DE TRÁFEGO/MD-SPM00021D-115.117-925-S14_001.R1b.pdf;MD;SPM00021D;115.117;925;S;14;001;R1b;1;b;NOVO;pdf
;ID - FASE 03;Fase 3;CANHEDO;CANHEDO/FASE 03/ID - FASE 03.xlsx;ID ; FASE 03;;;;;;;0;;NOVO;xlsx
;ID-SPM00021D-115.117-925-A09-001.R0;Fase 3;CANHEDO;CANHEDO/FASE 03/ID-SPM00021D-115.117-925-A09-001.R0.10.xlsx;ID;SPM00021D;115.117;925;A;09;;10;0;;NOVO;xlsx
Implantação - Planta, elevação e sondagens - apoios 1 a 11;AB-SPM00021D-115.117-925-C01/301;Fase 3;ENESCIL;ENESCIL/ALARGAMENTO DO RAMO 200 - FASE 3/AB-SPM00021D-115.117-925-C01_301.R0.dwg;AB;SPM00021D;115.117;925;C;01;301;R0;0;;DESATUALIZADO;dwg
Implantação - Planta, elevação e sondagens - apoios 1 a 11;AB-SPM00021D-115.117-925-C01/301;Fase 3;ENESCIL;ENESCIL/ALARGAMENTO DO RAMO 200 - FASE 3/AB-SPM00021D-115.117-925-C01_301.R0.pdf;AB;SPM00021D;115.117;925;C;01;301;R0;0;;DESATUALIZADO;pdf
Implantação - Planta, elevação e sondagens - apoios 1 a 11;AB-SPM00021D-115.117-925-C01/301;Fase 3;ENESCIL;ENESCIL/ALARGAMENTO DO RAMO 200 - FASE 3/AB-SPM00021D-115.117-925-C01_301.R1.dwg;AB;SPM00021D;115.117;925;C;01;301;R1;1;;NOVO;dwg
Implantação - Planta, elevação e sondagens - apoios 1 a 11;AB-SPM00021D-115.117-925-C01/301;Fase 3;ENESCIL;ENESCIL/ALARGAMENTO DO RAMO 200 - FASE 3/AB-SPM00021D-115.117-925-C01_301.R1.pdf;AB;SPM00021D;115.117;925;C;01;301;R1;1;;NOVO;pdf
Implantação - Planta, elevação e sondagens - apoios 11 a 19;AB-SPM00021D-115.117-925-C01/302;Fase 3;ENESCIL;ENESCIL/ALARGAMENTO DO RAMO 200 - FASE 3/AB-SPM00021D-115.117-925-C01_302.R0.dwg;AB;SPM00021D;115.117;925;C;01;302;R0;0;;NOVO;dwg
Implantação - Planta, elevação e sondagens - apoios 11 a 19;AB-SPM00021D-115.117-925-C01/302;Fase 3;ENESCIL;ENESCIL/ALARGAMENTO DO RAMO 200 - FASE 3/AB-SPM00021D-115.117-925-C01_302.R0.pdf;AB;SPM00021D;115.117;925;C;01;302;R0;0;;NOVO;pdf
Implantação - Planta, elevação e sondagens - apoios 19 a 25;AB-SPM00021D-115.117-925-C01/303;Fase 3;ENESCIL;ENESCIL/ALARGAMENTO DO RAMO 200 - FASE 3/AB-SPM00021D-115.117-925-C01_303.R0.dwg;AB;SPM00021D;115.117;925;C;01;303;R0;0;;NOVO;dwg
Implantação - Planta, elevação e sondagens - apoios 19 a 25;AB-SPM00021D-115.117-925-C01/303;Fase 3;ENESCIL;ENESCIL/ALARGAMENTO DO RAMO 200 - FASE 3/AB-SPM00021D-115.117-925-C01_303.R0.pdf;AB;SPM00021D;115.117;925;C;01;303;R0;0;;NOVO;pdf
Formas - Seções e detalhes dos apoios 22 a 24;AB-SPM00021D-115.117-925-C01/317;Fase 3;ENESCIL;ENESCIL/ALARGAMENTO DO RAMO 200 - FASE 3/AB-SPM00021D-115.117-925-C01_317.R0.dwg;AB;SPM00021D;115.117;925;C;01;317;R0;0;;NOVO;dwg
